name,mean,var,skew,kurtosis,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,skew_1,skew_2,skew_3,skew_4,skew_5,skew_6,skew_7,skew_8,skew_9,skew_10,skew_11,skew_12,skew_13,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13
starcraft,-23.47669219970703,16582.052734375,-3.073009967803955,10.496318817138672,-418.5111083984375,105.78019714355469,-17.2250919342041,32.1114387512207,-9.334843635559082,10.231728553771973,-4.122166633605957,1.120368242263794,-1.9801558256149292,-4.471967697143555,4.320053577423096,-5.891444206237793,2.775935649871826,22049.685546875,3837.498046875,1585.9322509765625,1171.06640625,841.69189453125,511.8414611816406,299.19561767578125,246.77752685546875,199.1984405517578,136.7987823486328,171.5016632080078,133.19898986816406,130.48472595214844,0.20214775204658508,0.1251864731311798,-0.23363041877746582,0.7370073199272156,-0.2825169563293457,-0.32527026534080505,-0.030013849958777428,-0.34659573435783386,-0.6297559142112732,-0.344817578792572,-0.5820249319076538,-0.05268067866563797,0.08071250468492508,-0.24428467452526093,-0.945139467716217,-0.3334291875362396,0.9660254716873169,0.2021321803331375,0.5283592343330383,0.9033569097518921,0.11464923620223999,0.24602273106575012,-0.6695144176483154,0.5362564921379089,0.12327226996421814,-0.5748882293701172
starcraft,-22.58763885498047,16419.98828125,-3.147573471069336,11.447707176208496,-410.4114074707031,111.74755096435547,-18.784406661987305,32.841796875,-10.732586860656738,12.980718612670898,-6.21022891998291,1.1484028100967407,-1.2621116638183594,-4.819944858551025,4.628907203674316,-7.217896461486816,2.4519126415252686,24954.255859375,3398.752197265625,1950.0577392578125,960.4124145507812,790.7093505859375,567.6194458007812,326.91326904296875,210.0044708251953,185.35797119140625,140.18557739257812,154.3800048828125,133.31591796875,122.42930603027344,-0.10289929807186127,-0.1436210572719574,-0.27920085191726685,0.32214972376823425,-0.32597285509109497,-0.22158510982990265,-0.41655558347702026,-0.2667043209075928,-0.32396063208580017,-0.5088732838630676,-0.10348087549209595,-0.38814058899879456,-0.10689984261989594,-0.13848976790905,-0.5335937142372131,-0.12372676283121109,0.23589403927326202,-0.1292525827884674,0.6364138722419739,-0.21999654173851013,-0.08951406180858612,-0.06282759457826614,0.012600292451679707,-0.18678414821624756,-0.3926742970943451,-0.4452485740184784
starcraft,-24.87005615234375,18876.439453125,-3.2658088207244873,11.821107864379883,-445.9212646484375,102.87682342529297,-16.957916259765625,34.228424072265625,-5.614251613616943,12.77724552154541,-3.156508445739746,0.7915598750114441,1.1943451166152954,-3.4137227535247803,4.534909248352051,-5.8691020011901855,1.2187696695327759,28436.328125,4088.08203125,1617.23974609375,1196.7342529296875,885.3255004882812,536.9186401367188,354.453125,294.987548828125,262.55792236328125,168.791748046875,162.17205810546875,161.93118286132812,133.4515380859375,-0.09240162372589111,-0.16007976233959198,-0.3408326208591461,0.24093763530254364,-0.22755663096904755,-0.016945810988545418,-0.5146397352218628,-0.5241101980209351,-0.4715081751346588,-0.5235624313354492,-0.01748601533472538,-0.5697585940361023,-0.1228141039609909,-0.337740421295166,-0.5555391311645508,0.3195551633834839,-0.2045740932226181,0.493333101272583,0.9969794154167175,0.6429430246353149,0.33653727173805237,0.8189281225204468,0.24976730346679688,-0.20347042381763458,0.40446117520332336,-0.5228245854377747
starcraft,-23.25811195373535,17230.587890625,-3.040807008743286,10.213033676147461,-429.69451904296875,111.85704040527344,-12.527178764343262,32.3312873840332,-10.05827808380127,11.841597557067871,-2.591020345687866,1.3377342224121094,-0.8308879137039185,-4.766369819641113,4.904697895050049,-6.548058986663818,2.3885021209716797,18700.015625,3422.96630859375,1684.470947265625,996.869873046875,859.6477661132812,635.95556640625,331.653076171875,234.961669921875,210.9876708984375,151.35317993164062,147.9897918701172,134.9292755126953,124.20683288574219,0.10442399978637695,-0.2862975001335144,-0.27941858768463135,0.4092656970024109,-0.21201251447200775,-0.3081410825252533,-0.47532153129577637,-0.3161674737930298,-0.7698920965194702,-0.3724931478500366,0.030000945553183556,-0.40299615263938904,-0.09760081768035889,-0.5449903607368469,-0.16319583356380463,0.05774872750043869,0.24868524074554443,0.36807236075401306,0.6082505583763123,0.09460657835006714,0.018471598625183105,0.5563281178474426,0.17658226191997528,-0.42242181301116943,-0.21487028896808624,-0.3207796812057495
starcraft,-20.6467342376709,15843.3095703125,-3.102515935897827,11.164188385009766,-402.0152282714844,115.25479888916016,-17.722064971923828,35.06357955932617,-9.754876136779785,15.74238395690918,-8.36608600616455,2.115243434906006,-0.47166627645492554,-3.3560538291931152,6.111701488494873,-6.148695468902588,5.139457702636719,23731.75,2946.554443359375,1768.4927978515625,901.7022705078125,808.7493896484375,570.0986328125,359.71630859375,259.8857727050781,187.5929412841797,143.66102600097656,147.0452423095703,128.283203125,128.10951232910156,-0.02331933192908764,-0.18251389265060425,-0.2662019729614258,0.04371245577931404,-0.15317773818969727,-0.1378803551197052,-0.6013736724853516,-0.6060410141944885,-0.34152039885520935,-0.547304093837738,-0.39420467615127563,-0.4377235174179077,-0.24949191510677338,-0.015486961230635643,-0.6325002908706665,-0.55616295337677,-0.3415496349334717,0.5667225122451782,0.17243246734142303,0.11773645132780075,0.26501280069351196,-0.2580026686191559,-0.11517900973558426,0.15122337639331818,-0.25224190950393677,-0.5241965651512146
starcraft,-27.056486129760742,18636.376953125,-3.142746686935425,10.733102798461914,-449.6734924316406,98.48983764648438,-21.257617950439453,35.474853515625,-8.895885467529297,11.959223747253418,-7.8830742835998535,-0.7868465185165405,-1.547513484954834,-5.91733980178833,2.8533191680908203,-7.078278541564941,2.5284554958343506,22114.390625,4042.986328125,1983.7322998046875,1042.615478515625,962.2637939453125,600.5985107421875,368.4547424316406,271.218017578125,198.39599609375,163.3522186279297,168.7803497314453,134.3485870361328,139.57992553710938,0.08503852784633636,-0.1352233588695526,-0.44439780712127686,0.3809448182582855,-0.4697454869747162,-0.22970430552959442,-0.4229241907596588,-0.500186562538147,-0.2978336215019226,-0.41001877188682556,0.2310682237148285,-0.3538772463798523,0.00385475717484951,-0.40660369396209717,-0.3942979574203491,0.06045546382665634,0.135397806763649,0.08629526942968369,0.08183211088180542,-0.08108466118574142,0.5240510702133179,0.07161330431699753,0.08262878656387329,-0.46559980511665344,-0.17758508026599884,-0.6946359276771545
starcraft,-25.40888786315918,17515.095703125,-3.1072962284088135,10.742987632751465,-432.7742614746094,109.86198425292969,-22.26276969909668,29.95808982849121,-10.176368713378906,9.416674613952637,-6.163579940795898,-0.008900274522602558,-1.2757587432861328,-5.256002902984619,3.034501314163208,-6.41706657409668,1.747840404510498,22470.302734375,3517.84423828125,1640.5576171875,887.8973388671875,934.17138671875,532.7420654296875,313.0354919433594,202.68215942382812,186.8751678466797,136.4358673095703,128.2365264892578,120.21812438964844,108.57493591308594,0.04663800075650215,-0.06944043934345245,-0.39027461409568787,0.5405566692352295,-0.23090192675590515,-0.1435079574584961,-0.5152161717414856,-0.38261619210243225,-0.6061145663261414,-0.3857753276824951,-0.17101596295833588,-0.23837022483348846,-0.16395625472068787,-0.3066783547401428,-0.756807267665863,-0.15391071140766144,-0.1446724385023117,-0.10697963088750839,0.22310246527194977,-0.07986792922019958,-0.29146653413772583,0.2686483860015869,-0.11289607733488083,-0.4978266656398773,-0.45200276374816895,-0.40066295862197876
starcraft,-25.38043212890625,17625.52734375,-3.1605465412139893,11.236713409423828,-431.9100341796875,106.2688217163086,-15.075780868530273,26.780033111572266,-7.862968444824219,8.857412338256836,-5.437660217285156,0.5447194576263428,-3.5524508953094482,-5.806142330169678,3.3728697299957275,-7.384885311126709,1.2604258060455322,25653.884765625,4360.85498046875,1604.926025390625,927.5748901367188,862.1561889648438,678.0817260742188,278.5663146972656,254.29779052734375,233.9962158203125,164.07769775390625,150.98544311523438,147.9967803955078,131.0707550048828,0.027207907289266586,-0.07052908092737198,-0.3075588047504425,0.16021013259887695,-0.30826443433761597,-0.35139673948287964,-0.3363795578479767,-0.7097499966621399,-0.4606841504573822,-0.7936055064201355,-0.025697559118270874,-0.4125145375728607,-0.13563266396522522,-0.1615293025970459,-0.7324060201644897,0.0015478242421522737,-0.33797743916511536,0.301339328289032,0.3264462947845459,-0.17539913952350616,0.9597627520561218,-0.17780588567256927,0.39225873351097107,-0.40858396887779236,-0.4297747015953064,-0.796778678894043
starcraft,-24.72594451904297,17793.017578125,-3.141010046005249,10.881667137145996,-434.3276062011719,107.19883728027344,-19.309003829956055,35.11130142211914,-11.3096923828125,13.05749797821045,-8.027775764465332,1.373260498046875,-0.4313740134239197,-5.462971210479736,3.75941801071167,-6.266546249389648,3.197392225265503,24855.421875,3699.37939453125,1577.726806640625,923.7493896484375,860.5892333984375,538.86376953125,329.2466735839844,204.0448760986328,157.2437286376953,164.88046264648438,137.43052673339844,121.58447265625,130.7919921875,0.1446206420660019,-0.15330848097801208,-0.22067555785179138,0.2734779417514801,-0.3462711274623871,-0.1516750454902649,-0.3791593015193939,-0.262167364358902,-0.3183571994304657,-0.9407128095626831,-0.24773117899894714,-0.32897815108299255,-0.26148056983947754,-0.5456857681274414,-0.5888739824295044,-0.4729302227497101,0.11687147617340088,0.3671010732650757,0.31618157029151917,0.09594656527042389,0.0843120813369751,0.008687122724950314,1.1441028118133545,-0.2202184945344925,-0.5370913147926331,-0.27337828278541565
starcraft,-22.106836318969727,15686.5595703125,-2.9871463775634766,10.081734657287598,-406.6893005371094,112.3665771484375,-16.671777725219727,32.414554595947266,-8.890047073364258,11.669570922851562,-6.4869818687438965,0.34468093514442444,-1.2099602222442627,-5.809151649475098,3.24711275100708,-5.560310363769531,3.8861231803894043,18798.794921875,3545.01513671875,1502.848388671875,967.4730224609375,725.7571411132812,519.5025634765625,298.6241149902344,233.2113037109375,174.5227508544922,133.328125,131.18617248535156,126.0985107421875,123.85094451904297,0.19573573768138885,-0.21269705891609192,-0.5241826176643372,0.3487001061439514,-0.5689429640769958,-0.16116635501384735,-0.48055800795555115,-0.4723787307739258,-0.5779628753662109,-0.5414000749588013,-0.058837227523326874,-0.1118142232298851,0.043068502098321915,-0.24192894995212555,-0.08103501796722412,-0.01154951099306345,-0.020984813570976257,0.41403862833976746,0.3434276282787323,-0.11880812048912048,0.28449198603630066,0.738688051700592,-0.3349047005176544,-0.4930635094642639,-0.20960335433483124,-0.6277601718902588
starcraft,-24.493465423583984,17061.23828125,-3.1557865142822266,10.955077171325684,-422.7245788574219,101.72592163085938,-21.299633026123047,32.75641632080078,-12.964877128601074,12.335640907287598,-5.677951812744141,1.5502185821533203,-1.1238930225372314,-3.906658887863159,4.838871002197266,-6.815202236175537,2.890644073486328,24507.779296875,3636.549072265625,1821.83154296875,994.6317138671875,893.1154174804688,660.982421875,325.7449951171875,230.8719024658203,209.543212890625,138.62918090820312,144.77207946777344,128.06716918945312,140.0146484375,0.24234065413475037,-0.02714434079825878,-0.4916556775569916,0.4026782810688019,-0.742048978805542,0.0753253772854805,-0.3742954730987549,-0.4867953658103943,-0.6660340428352356,-0.2640780806541443,0.00015786290168762207,-0.6354249119758606,-0.10232402384281158,-0.29144975543022156,-0.29632073640823364,-0.11532508581876755,0.42070382833480835,0.7687970995903015,0.7842164039611816,0.03635959327220917,0.5329259634017944,0.2994995713233948,-0.15003271400928497,-0.3831482529640198,0.12589576840400696,0.054400794208049774
starcraft,-22.523466110229492,16305.6611328125,-3.068845272064209,10.915735244750977,-415.08209228515625,113.38519287109375,-14.008262634277344,33.34775161743164,-9.205611228942871,11.07776927947998,-5.690248489379883,1.142364740371704,-2.4294447898864746,-5.304134845733643,3.707951307296753,-6.506986618041992,2.7606685161590576,20142.25390625,3349.566162109375,1608.009765625,808.1475830078125,709.4794311523438,633.8211059570312,301.1294860839844,219.51705932617188,188.08851623535156,164.1747283935547,126.9040756225586,121.65818786621094,119.53781127929688,-0.27601897716522217,-0.2644917070865631,-0.38863253593444824,0.3820780813694,-0.1593751460313797,0.04492994397878647,-0.5651853084564209,-0.5373702049255371,-0.5407763123512268,-0.5768783688545227,-0.375345379114151,-0.21466997265815735,-0.22390887141227722,0.5785632133483887,-0.571160614490509,-0.1948094367980957,-0.4348009526729584,0.19863224029541016,0.300104558467865,0.3859426975250244,0.042533356696367264,-0.01373627595603466,0.39111700654029846,-0.3427586853504181,-0.7687979936599731,-0.23170912265777588
starcraft,-22.076154708862305,16462.005859375,-3.065418243408203,10.752862930297852,-414.0927429199219,111.02555847167969,-13.746488571166992,33.77314376831055,-9.944886207580566,14.059126853942871,-6.152245998382568,1.6307101249694824,-0.38761529326438904,-4.59528112411499,4.351077079772949,-6.045506954193115,3.135117769241333,21768.046875,3994.003662109375,1759.81005859375,903.228271484375,919.2674560546875,660.0469970703125,349.7840270996094,248.815673828125,196.9771728515625,156.7830352783203,142.55630493164062,133.415283203125,123.72679901123047,-0.082504503428936,-0.17287565767765045,-0.31728285551071167,0.4367629885673523,-0.24800175428390503,-0.2852690815925598,-0.502626359462738,-0.37561890482902527,-0.3997817635536194,-0.7285130620002747,-0.2704801559448242,-0.31395164132118225,0.05816781520843506,-0.25526177883148193,-0.7388999462127686,-0.10015520453453064,-0.10959076136350632,0.11272060126066208,1.263930082321167,-0.3578939139842987,-0.17313914000988007,0.11968010663986206,0.7414054870605469,0.07204818725585938,-0.3935321569442749,-0.73497074842453
starcraft,-23.676706314086914,17001.640625,-3.0770912170410156,10.473100662231445,-425.9298400878906,106.9448471069336,-19.60363006591797,35.34215545654297,-12.4524507522583,12.440930366516113,-3.8515677452087402,3.6812171936035156,-0.9329301118850708,-3.9153027534484863,4.683854579925537,-8.042563438415527,3.838043212890625,20876.5625,3541.21044921875,1530.14453125,901.7210693359375,752.4501342773438,650.0545043945312,335.09332275390625,203.25979614257812,186.95355224609375,160.51504516601562,138.09188842773438,132.10118103027344,109.09523010253906,0.09051861613988876,-0.08253443241119385,-0.40512120723724365,0.4165968894958496,-0.39038848876953125,-0.21107332408428192,-0.35357922315597534,-0.07605284452438354,-0.3834383487701416,-0.163554385304451,-0.2969626784324646,-0.46522796154022217,-0.17742562294006348,-0.16593463718891144,-0.6139972805976868,0.23275594413280487,-0.23256826400756836,-0.026761040091514587,-0.17732448875904083,0.04621361568570137,0.6209643483161926,-0.04067417234182358,-0.07230256497859955,-0.39807984232902527,-0.20545056462287903,-0.8357172012329102
starcraft,-24.337247848510742,17794.05859375,-3.145491600036621,10.83060359954834,-435.13238525390625,107.44567108154297,-15.789022445678711,32.4912109375,-7.6787638664245605,12.333150863647461,-8.097145080566406,1.6444998979568481,-0.41033902764320374,-5.426217079162598,5.19716739654541,-5.594625473022461,2.6325523853302,24173.185546875,3465.765380859375,1636.3436279296875,903.750732421875,710.9493408203125,578.397216796875,330.66827392578125,215.4194793701172,175.2442169189453,158.0634765625,138.95309448242188,130.6634063720703,139.1771240234375,0.12015993148088455,0.1188124343752861,-0.5501856207847595,0.2527190148830414,-0.3831016421318054,-0.4139966666698456,-0.5275676846504211,-0.25401899218559265,-0.28599923849105835,-0.43883445858955383,-0.2919837236404419,-0.5191700458526611,-0.2756142020225525,-0.48885035514831543,-0.7296869158744812,0.5631397366523743,-0.08957148343324661,-0.0026012009475380182,0.7536853551864624,-0.034170087426900864,0.23882025480270386,0.3436568081378937,-0.27512359619140625,-0.7360227704048157,-0.07687736302614212,-0.1702456921339035
starcraft,-24.14177131652832,17263.814453125,-3.126617908477783,10.914468765258789,-426.2403869628906,107.87032318115234,-18.68963050842285,32.63475799560547,-9.878059387207031,14.06428337097168,-6.536060810089111,-0.5067545175552368,-1.3744196891784668,-6.260040283203125,3.930417537689209,-5.702769756317139,2.8453221321105957,24290.681640625,3647.1904296875,1889.281005859375,901.3037109375,865.99853515625,579.0726318359375,349.0201110839844,242.8836212158203,213.80282592773438,158.4199981689453,159.1791534423828,124.99435424804688,119.75264739990234,0.03709087520837784,-0.13853944838047028,-0.45178666710853577,0.38178592920303345,-0.35276398062705994,0.037193413823843,-0.5208081007003784,-0.5401495695114136,-0.33708304166793823,-0.5245394110679626,-0.3840984106063843,-0.4078080952167511,-0.16275781393051147,-0.2309567630290985,-0.49039244651794434,0.05309399962425232,0.3246721625328064,0.3484819829463959,0.9663519859313965,0.23617057502269745,0.19499915838241577,0.22464017570018768,-0.22613628208637238,-0.3674130439758301,-0.3381706774234772,-0.5882132649421692
starcraft,-24.361358642578125,17796.314453125,-3.082451581954956,10.319238662719727,-435.50238037109375,108.927490234375,-16.674461364746094,36.0931510925293,-8.095638275146484,13.580828666687012,-5.289754390716553,-0.5476983189582825,-2.5922493934631348,-6.449806213378906,2.721714735031128,-6.3881072998046875,3.519235134124756,22697.359375,3319.37158203125,1771.081787109375,1141.159912109375,959.262451171875,531.8298950195312,282.23486328125,240.5355682373047,195.1619873046875,153.61431884765625,164.09295654296875,128.0132293701172,122.1626205444336,0.3090541362762451,-0.22240737080574036,-0.6244232058525085,0.27575719356536865,-0.3861760199069977,-0.021031204611063004,-0.2550489008426666,-0.6573413610458374,-0.6022172570228577,-0.6612156629562378,-0.2177722156047821,-0.02376711182296276,-0.08018045872449875,-0.11566103994846344,-0.09720581769943237,0.5632435083389282,0.19283464550971985,0.4766613841056824,0.094291090965271,0.1351117193698883,0.24917639791965485,0.15576523542404175,0.23748119175434113,-0.5007956624031067,-0.22841818630695343,-0.8724469542503357
starcraft,-22.842185974121094,16595.603515625,-3.123408079147339,10.800007820129395,-417.0785827636719,106.22726440429688,-17.310754776000977,35.39982604980469,-8.29173755645752,12.241155624389648,-6.60160493850708,1.2562589645385742,-1.192132830619812,-4.15642786026001,4.546032428741455,-5.710438251495361,3.7226545810699463,23340.28125,3324.27099609375,1633.29296875,1108.6702880859375,736.8640747070312,614.35595703125,339.9088439941406,229.52362060546875,203.46282958984375,126.48768615722656,153.28541564941406,143.7216339111328,136.32229614257812,0.17990711331367493,-0.04599874094128609,-0.4897177517414093,0.3784440755844116,-0.4176660478115082,-0.6139743328094482,-0.9508389830589294,-0.5862855911254883,-0.5728082060813904,-0.4356951415538788,-0.17341698706150055,-0.7735161781311035,-0.11748451739549637,-0.5586239695549011,-0.5028566718101501,0.3479807376861572,0.15870535373687744,0.2609500288963318,0.9692439436912537,1.0199873447418213,0.43882301449775696,-0.09177906066179276,-0.26688337326049805,-0.07884082943201065,1.0707918405532837,-0.6512748599052429
starcraft,-23.248567581176758,16705.857421875,-3.075328826904297,10.863954544067383,-414.51177978515625,114.932373046875,-17.72327423095703,34.32734298706055,-12.148719787597656,12.368342399597168,-5.452789306640625,-0.38286396861076355,-4.275357246398926,-5.636932373046875,3.6277670860290527,-8.68826675415039,1.3327218294143677,23535.94921875,3371.13037109375,1834.5479736328125,1116.864501953125,862.9306030273438,593.4334106445312,380.00885009765625,222.99215698242188,230.89715576171875,161.167236328125,169.73727416992188,142.85549926757812,145.9398193359375,0.1168178990483284,-0.2067534327507019,-0.24836671352386475,0.23379915952682495,-0.2548781931400299,-0.05605228617787361,-0.10980967432260513,-0.44085386395454407,-0.5025938153266907,-0.2642807364463806,-0.37360647320747375,-0.6416302919387817,-0.07873204350471497,-0.5349543690681458,-0.31562262773513794,-0.23932059109210968,-0.30292192101478577,-0.08204461634159088,0.12947429716587067,-0.2555816173553467,0.1476089358329773,-0.43173596262931824,-0.026746176183223724,0.06584204733371735,-0.05674731731414795,-0.4929470419883728
starcraft,-24.74754524230957,17727.423828125,-3.17317533493042,11.301473617553711,-433.8236999511719,103.29508972167969,-14.148192405700684,34.42953109741211,-7.7933783531188965,11.531124114990234,-4.6173553466796875,-0.616175651550293,-3.0398616790771484,-4.618354320526123,3.8084118366241455,-7.182269096374512,1.057051658630371,24084.09375,3969.972412109375,1819.71240234375,1231.083740234375,908.6849365234375,574.3262939453125,310.61676025390625,222.93324279785156,231.7122802734375,157.2579345703125,126.13722229003906,132.04269409179688,137.9535675048828,-0.013596264645457268,-0.22485534846782684,-0.14518308639526367,0.6628139019012451,-0.42089757323265076,-0.09196345508098602,-0.21189439296722412,-0.35197320580482483,-0.605704128742218,-0.37307289242744446,-0.07489843666553497,-0.37162819504737854,-0.10178525000810623,-0.20764970779418945,-0.21929791569709778,0.00497900927439332,0.38950619101524353,0.14936445653438568,0.08334256708621979,0.16856612265110016,-0.13976503908634186,0.16466808319091797,-0.11319652944803238,-0.5769556164741516,-0.49444013833999634,-0.07463938742876053
starcraft,-22.318082809448242,15608.33203125,-3.047095537185669,10.769758224487305,-401.4820861816406,110.35179901123047,-16.30543327331543,30.275732040405273,-8.510616302490234,9.455941200256348,-5.221077919006348,0.253213495016098,-2.137664556503296,-4.768353462219238,1.6963225603103638,-6.293800354003906,2.5509390830993652,20816.76953125,3640.752197265625,1744.8814697265625,1067.648681640625,892.9134521484375,640.7056274414062,318.578369140625,251.50521850585938,218.5680389404297,157.28115844726562,168.2755584716797,127.33720397949219,143.106689453125,-0.09292731434106827,-0.10170557349920273,-0.32929953932762146,0.12202437967061996,-0.1897919476032257,-0.2719919979572296,-0.5797770619392395,-0.3106985092163086,-0.6210404634475708,-0.284133642911911,-0.10681397467851639,-0.17285983264446259,-0.20854675769805908,-0.28795602917671204,-0.31921377778053284,0.522733211517334,-0.1290605515241623,0.014004328288137913,0.4827965199947357,0.46341806650161743,-0.07233075052499771,0.09212368726730347,-0.19414982199668884,-0.34947267174720764,-0.1480485498905182,-0.33873727917671204
starcraft,-23.421375274658203,16590.671875,-3.1494829654693604,11.35554027557373,-411.5165100097656,109.06453704833984,-21.899253845214844,34.0380744934082,-11.82397747039795,11.070682525634766,-7.768708229064941,1.3362162113189697,-1.1783190965652466,-5.1558990478515625,4.8336405754089355,-7.7868876457214355,2.3085250854492188,26981.904296875,3605.52880859375,1932.5760498046875,1043.5177001953125,985.98486328125,580.92333984375,350.90155029296875,241.69735717773438,185.31198120117188,137.68763732910156,136.9792022705078,132.39126586914062,122.76625061035156,0.07977531105279922,-0.1607317328453064,-0.1698915958404541,0.14988896250724792,-0.029383638873696327,0.031533706933259964,-0.3016362190246582,-0.548068642616272,-0.5702593922615051,-0.4035339951515198,-0.41148725152015686,-0.5393215417861938,-0.1305263191461563,-0.4703819155693054,-0.3301112651824951,0.13943958282470703,-0.06131316348910332,0.3037481904029846,-0.16823215782642365,-0.1867465376853943,0.44721484184265137,0.14297953248023987,-0.28123658895492554,-0.200602188706398,-0.41519325971603394,-0.6884427070617676
starcraft,-25.450233459472656,18231.45703125,-3.116924524307251,10.707344055175781,-443.0849304199219,107.93170928955078,-13.710259437561035,28.66618537902832,-6.971231937408447,9.085609436035156,-5.620388031005859,0.5564136505126953,-1.9951426982879639,-4.159491062164307,2.614222288131714,-6.552433013916016,2.3867135047912598,22958.06640625,4212.484375,1515.1573486328125,975.9163818359375,890.48046875,522.5252075195312,363.1663513183594,211.82333374023438,175.52117919921875,157.5499267578125,137.7220001220703,125.25272369384766,120.23345947265625,0.12165062129497528,0.07010048627853394,-0.41031503677368164,0.43289312720298767,-0.41444891691207886,0.12529613077640533,-0.4127803444862366,-0.4034654498100281,-0.4749864339828491,-0.35289451479911804,-0.17110194265842438,-0.33954519033432007,-0.0036685001105070114,-0.38957124948501587,-0.7944666743278503,0.1869061440229416,0.5170615315437317,0.6787291765213013,0.5960231423377991,0.23002783954143524,0.04758971557021141,-0.3208824098110199,-0.24748018383979797,-0.428832471370697,0.33717432618141174,-0.5354874730110168
starcraft,-24.574113845825195,16880.16796875,-3.128025531768799,11.136530876159668,-420.5990905761719,106.75616455078125,-23.22698402404785,34.45717239379883,-8.981861114501953,12.151738166809082,-9.345120429992676,0.46112141013145447,-3.7316806316375732,-4.6568603515625,2.511850357055664,-8.686131477355957,3.4261634349823,22715.478515625,3796.94677734375,1621.7945556640625,1041.6209716796875,839.404296875,556.5955810546875,366.5394592285156,238.87474060058594,213.2598419189453,156.2593994140625,158.29922485351562,138.32763671875,128.99253845214844,-0.0020296708680689335,0.05748456344008446,-0.475534588098526,0.5969846844673157,-0.14604337513446808,-0.3691112995147705,-0.7178577780723572,-0.44917386770248413,-0.5725328922271729,-0.3953761160373688,-0.4241757094860077,-0.38326385617256165,-0.11381177604198456,-0.178046315908432,-0.4493735730648041,-0.010458670556545258,0.11301951110363007,0.17940545082092285,0.1239895224571228,0.559333324432373,-0.011664005927741528,0.23449334502220154,0.0618983618915081,0.13116902112960815,-0.06989119201898575,-0.6199518442153931
starcraft,-23.372304916381836,16707.02734375,-3.243056535720825,12.379483222961426,-413.9325256347656,109.25103759765625,-19.750019073486328,30.031814575195312,-10.378951072692871,10.348390579223633,-6.387406349182129,2.9400367736816406,-1.7231706380844116,-5.084786415100098,3.8137266635894775,-6.771358489990234,3.80326509475708,26777.275390625,3769.324951171875,1552.6734619140625,964.428466796875,782.6666870117188,669.145263671875,317.5645446777344,275.921630859375,214.331298828125,141.6121063232422,158.9619140625,150.271728515625,151.4292755126953,-0.3106288015842438,-0.1776387244462967,-0.3794337809085846,0.2885456681251526,-0.1511526107788086,-0.4015553295612335,-0.5274022817611694,-0.6657723188400269,-0.4516862630844116,-0.34231796860694885,-0.3045796751976013,-0.34746089577674866,-0.21323160827159882,0.16079272329807281,-0.6572464108467102,-0.2075563371181488,0.17756132781505585,-0.002734151901677251,0.22153747081756592,-0.06847698986530304,0.5951433181762695,-0.13418450951576233,-0.3533317744731903,-0.33370041847229004,0.2643287181854248,-0.13654936850070953
starcraft,-22.37379264831543,16299.384765625,-3.1527230739593506,11.57172966003418,-409.2796630859375,111.46251678466797,-18.53790855407715,30.141441345214844,-9.270342826843262,13.43850326538086,-4.615192413330078,-0.18155884742736816,-0.42852234840393066,-4.724215030670166,3.4700498580932617,-5.246459484100342,2.9120450019836426,25215.056640625,3873.334716796875,1510.9091796875,953.5409545898438,718.2904052734375,465.9848327636719,293.8003845214844,213.60614013671875,165.7174835205078,132.14016723632812,129.71092224121094,117.34745025634766,121.73756408691406,-0.1038595587015152,-0.16714541614055634,-0.48965469002723694,0.5602182745933533,-0.6014438271522522,-0.3336329460144043,-0.4395792782306671,-0.6430309414863586,-0.2743425667285919,-0.4692385494709015,-0.18221771717071533,-0.2909812033176422,-0.03798982501029968,-0.48121118545532227,-0.6195442080497742,-0.0747881531715393,0.3015023171901703,0.8613852262496948,0.7832915186882019,-0.1282208412885666,0.9834216833114624,-0.2857840955257416,-0.16707617044448853,-0.4928778111934662,-0.3202780485153198,-0.6835008859634399
starcraft,-23.35094451904297,16785.857421875,-3.140692710876465,10.939007759094238,-421.48974609375,102.60186767578125,-21.90234375,36.766441345214844,-10.149861335754395,15.733534812927246,-5.079575538635254,2.653715133666992,-2.450281858444214,-2.755841016769409,5.836341857910156,-7.738473415374756,4.41195821762085,22885.8125,3746.998046875,1481.0052490234375,1037.9610595703125,850.0481567382812,610.6527099609375,330.2103271484375,206.08807373046875,217.30270385742188,120.85357666015625,138.0594024658203,147.57101440429688,103.036865234375,0.00961408019065857,-0.22087006270885468,-0.3207245171070099,0.3208439350128174,-0.45031335949897766,0.07849578559398651,-0.5314955711364746,-0.6394496560096741,-0.8392140865325928,-0.25250911712646484,-0.008176229894161224,-0.5637089014053345,-0.09803380072116852,-0.38407009840011597,-0.24802085757255554,-0.1697486788034439,0.35597386956214905,0.3903236985206604,0.6947830319404602,0.1182829961180687,0.48706069588661194,0.6745102405548096,-0.09178432822227478,0.12079085409641266,0.15933369100093842,-0.6381345391273499
