name,seq_length,mean,var,skew,kurtosis,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,mean_11,mean_12,mean_13,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,skew_1,skew_2,skew_3,skew_4,skew_5,skew_6,skew_7,skew_8,skew_9,skew_10,skew_11,skew_12,skew_13,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,kurtosis_11,kurtosis_12,kurtosis_13
starcraft,44,-22.39238739013672,16213.53125,-3.0536136627197266,10.527050018310547,-412.236083984375,108.91133880615234,-16.7530517578125,33.816734313964844,-10.223429679870605,13.035506248474121,-5.8166680335998535,1.7420289516448975,-1.3635343313217163,-4.348876953125,4.971288204193115,-6.1391215324401855,3.3028831481933594,21940.5078125,3748.227294921875,1634.3294677734375,1019.61376953125,778.7822265625,574.6746826171875,291.1654968261719,224.46234130859375,176.95472717285156,151.19580078125,134.51712036132812,123.8629379272461,136.33811950683594,0.15467989444732666,-0.07555582374334335,-0.32235679030418396,0.4487011432647705,-0.3025848865509033,-0.1464383602142334,-0.5903789401054382,-0.5390511155128479,-0.7716615796089172,-0.7671306729316711,-0.27349215745925903,-0.5961162447929382,-0.03458493575453758,-0.07181614637374878,-0.21708516776561737,0.5216801762580872,0.7868658900260925,0.5777064561843872,1.7300262451171875,1.0587282180786133,1.6555209159851074,1.4091143608093262,2.1371910572052,0.5638737678527832,1.148261308670044,0.6984755396842957
starcraft,44,-23.960872650146484,16931.71875,-3.1265652179718018,10.946401596069336,-421.8367919921875,106.39815521240234,-20.130046844482422,32.936283111572266,-9.968243598937988,12.381349563598633,-5.074150085449219,0.7777656316757202,-1.7511653900146484,-5.050894737243652,3.3788044452667236,-6.64078426361084,3.0883543491363525,24218.623046875,3464.349609375,1685.5941162109375,1036.7425537109375,828.6828002929688,620.7473754882812,314.1401062011719,240.0352325439453,197.67733764648438,156.7621307373047,159.8789825439453,132.56881713867188,133.35304260253906,0.04797998443245888,-0.09902974963188171,-0.3861878216266632,0.383523553609848,-0.3820009231567383,-0.03206871822476387,-0.5989680290222168,-0.6805776357650757,-0.8089108467102051,-0.6265975832939148,-0.38523945212364197,-0.5359052419662476,-0.11996819823980331,0.08715219050645828,-0.34294405579566956,0.42399901151657104,0.6368057131767273,0.9816048741340637,1.33647882938385,1.632867455482483,1.7505738735198975,1.3514015674591064,1.3745462894439697,0.8193814158439636,1.0706082582473755,0.9627372026443481
starcraft,44,-22.652202606201172,16776.7890625,-3.1629393100738525,11.390378952026367,-416.71636962890625,107.78007507324219,-15.499929428100586,33.58382034301758,-8.977051734924316,14.004777908325195,-5.50226354598999,1.7866055965423584,-1.8883219957351685,-4.712151527404785,4.670964241027832,-6.223160743713379,3.214317798614502,25736.5234375,3644.1865234375,1641.1214599609375,957.6671752929688,811.7149658203125,627.0924072265625,315.04010009765625,239.4581756591797,210.275390625,147.4475555419922,149.0398406982422,133.32537841796875,133.36460876464844,0.012292545288801193,-0.042768675833940506,-0.449566513299942,0.34931573271751404,-0.45368334650993347,-0.033973801881074905,-0.575867772102356,-0.6806964874267578,-0.7109649181365967,-0.6527822613716125,-0.19474096596240997,-0.6904942989349365,-0.2886044681072235,0.045695096254348755,-0.3583140969276428,0.7879330515861511,0.3624349534511566,0.8907260894775391,1.1263694763183594,1.3904988765716553,2.033511161804199,1.2351990938186646,1.3017864227294922,0.825414776802063,1.5382846593856812,1.1838873624801636
starcraft,44,-23.7387752532959,17040.09375,-3.1560044288635254,11.248272895812988,-420.8682556152344,107.79086303710938,-18.4626407623291,34.66514587402344,-11.473299980163574,12.248833656311035,-7.329988956451416,1.1843862533569336,-1.607900857925415,-4.925592422485352,4.116049289703369,-7.068923473358154,3.1272809505462646,26113.50390625,3521.986572265625,1685.83740234375,1006.1785888671875,753.2013549804688,574.531982421875,324.48297119140625,244.19818115234375,184.5207061767578,162.258544921875,145.4093475341797,128.317138671875,139.5493927001953,0.0515974722802639,-0.08880119025707245,-0.34007298946380615,0.5428470373153687,-0.42463091015815735,-0.0549345463514328,-0.7767450213432312,-0.6807496547698975,-0.9261258840560913,-0.9213148951530457,-0.4043002128601074,-0.6698401570320129,-0.21039411425590515,0.0021953259129077196,-0.2438446432352066,0.7215902209281921,1.0197806358337402,1.0358377695083618,0.932966947555542,1.8655866384506226,1.7250319719314575,2.7426633834838867,2.618218183517456,1.0981135368347168,1.6273921728134155,0.6099310517311096
starcraft,44,-23.51007843017578,16750.357421875,-3.162525177001953,11.314756393432617,-415.6429443359375,103.62474822998047,-19.493127822875977,33.591766357421875,-10.229251861572266,11.658391952514648,-5.350519180297852,1.1606346368789673,-1.5114867687225342,-4.478317737579346,3.868662118911743,-6.506208419799805,3.676614999771118,26199.494140625,3830.8701171875,1864.5048828125,1127.4140625,864.322998046875,555.388671875,314.25048828125,252.40467834472656,206.75144958496094,146.2338104248047,147.420654296875,139.65191650390625,137.3117218017578,0.12249098718166351,-0.02541382610797882,-0.2982480525970459,0.3761015832424164,-0.34151604771614075,-0.041021715849637985,-0.5358055233955383,-0.5571218729019165,-0.8699454665184021,-0.7288806438446045,-0.19598133862018585,-0.5878042578697205,-0.07511727511882782,-0.11875560134649277,-0.2515719532966614,0.4584123194217682,0.9372640252113342,1.3307048082351685,1.3009754419326782,1.1382967233657837,1.8589704036712646,2.2390646934509277,1.3970897197723389,0.5888485908508301,1.3060011863708496,0.8016612529754639
starcraft,44,-23.149362564086914,16856.693359375,-3.1335127353668213,10.95779037475586,-420.6004638671875,106.8173828125,-17.223129272460938,33.7767448425293,-9.32713794708252,13.37932014465332,-5.94288444519043,1.7222769260406494,-1.3832573890686035,-4.65266752243042,4.900606632232666,-5.91112756729126,3.502610683441162,24148.333984375,3576.141845703125,1605.0419921875,994.2821655273438,802.1865234375,577.2034301757812,311.579833984375,224.8201904296875,193.8647003173828,160.633544921875,136.13723754882812,131.45155334472656,122.5873031616211,0.1161561906337738,-0.09946734458208084,-0.3901256322860718,0.47290703654289246,-0.42678603529930115,-0.23745383322238922,-0.5792974829673767,-0.41598832607269287,-0.7302349209785461,-0.7409507632255554,-0.3746449947357178,-0.6211245656013489,-0.043031562119722366,0.058828599750995636,-0.2015950083732605,0.4218412935733795,0.6568048000335693,1.1262691020965576,1.586765170097351,1.4712187051773071,1.174448013305664,1.4632402658462524,1.4222631454467773,1.1296570301055908,1.3487411737442017,0.8327748775482178
starcraft,44,-23.296899795532227,16817.501953125,-3.22346830368042,12.009342193603516,-415.2319030761719,105.51334381103516,-19.07560157775879,32.768798828125,-10.045341491699219,12.212114334106445,-6.491048812866211,1.8565878868103027,-0.9047104716300964,-4.684948921203613,4.925047397613525,-6.586086273193359,2.8840692043304443,28495.005859375,3669.994140625,1722.0611572265625,1038.3458251953125,909.8438720703125,607.3992309570312,343.554931640625,228.8868865966797,195.09451293945312,151.102783203125,141.0741729736328,148.69041442871094,138.6604766845703,-0.07123062759637833,0.0684320479631424,-0.44400548934936523,0.3667672574520111,-0.37696176767349243,-0.10658392310142517,-0.689520001411438,-0.640222430229187,-0.7223864197731018,-0.6087753176689148,-0.11930457502603531,-0.6554738283157349,-0.11962386220693588,0.33919236063957214,-0.2881426215171814,0.4182142913341522,0.8523415923118591,0.9138232469558716,1.1916159391403198,1.466722011566162,1.819629430770874,1.596554160118103,1.1104342937469482,1.0014249086380005,1.532266616821289,0.8874545097351074
starcraft,44,-22.827821731567383,16821.412109375,-3.180471181869507,11.388836860656738,-416.18701171875,106.944091796875,-20.476408004760742,36.07370376586914,-10.384753227233887,12.300498962402344,-4.359285831451416,2.0147268772125244,-1.3937060832977295,-4.3061933517456055,4.6760993003845215,-5.9147467613220215,4.251285552978516,26570.333984375,3360.12255859375,1712.035888671875,925.4024658203125,798.5468139648438,548.6633911132812,321.698486328125,226.71258544921875,200.7652587890625,144.5604248046875,141.12271118164062,134.99449157714844,137.1047821044922,0.12125052511692047,-0.02307901158928871,-0.2603455185890198,0.40048760175704956,-0.29509615898132324,-0.2263086587190628,-0.601462721824646,-0.47172704339027405,-0.9121836423873901,-0.527148962020874,-0.23102307319641113,-0.5200372934341431,-0.11241678148508072,-0.1663140207529068,-0.28016623854637146,0.3542250692844391,0.7211389541625977,1.1352289915084839,1.3601518869400024,1.372186541557312,1.540175437927246,2.070768356323242,1.4356927871704102,1.1222878694534302,1.1703906059265137,1.150541067123413
starcraft,44,-23.121294021606445,16315.416015625,-3.117276191711426,11.088433265686035,-409.4564514160156,107.16313171386719,-18.639869689941406,32.48175811767578,-9.51014518737793,10.69098949432373,-5.852072238922119,-0.03291325271129608,-1.3518553972244263,-4.813636779785156,3.0172133445739746,-6.687713623046875,2.4147324562072754,25603.552734375,3863.65576171875,1792.177734375,1055.735107421875,798.6223754882812,648.2135620117188,335.3556213378906,248.44686889648438,181.0376739501953,144.4677276611328,152.3257598876953,136.46031188964844,139.16253662109375,0.15891602635383606,-0.11836167424917221,-0.49282869696617126,0.5140149593353271,-0.3125036358833313,-0.15657325088977814,-0.6520593166351318,-0.750171422958374,-0.7381117939949036,-0.6499654650688171,-0.27874523401260376,-0.6827716827392578,-0.08897721767425537,-0.037933286279439926,-0.15922443568706512,0.7044297456741333,1.4118387699127197,1.082456350326538,1.1154193878173828,1.4013745784759521,1.7483515739440918,1.7997825145721436,1.8548071384429932,1.3401968479156494,1.3602920770645142,0.7639220952987671
starcraft,44,-22.48688507080078,16061.078125,-3.101597785949707,11.014768600463867,-406.1722106933594,107.40470123291016,-19.086395263671875,32.8316764831543,-10.30208683013916,12.244732856750488,-6.1023850440979,1.6120458841323853,-1.558359146118164,-5.514856338500977,4.656756401062012,-5.772430419921875,3.4292728900909424,24128.486328125,3957.177001953125,1705.2342529296875,1031.150634765625,843.8822021484375,608.4193725585938,323.3172912597656,247.38206481933594,195.2030792236328,164.30679321289062,153.10545349121094,130.70999145507812,142.3125762939453,0.09173866361379623,-0.13906486332416534,-0.3614537715911865,0.24148981273174286,-0.4546060264110565,-0.33067017793655396,-0.6234931945800781,-0.6453651189804077,-0.7023648619651794,-0.776167631149292,-0.2876964807510376,-0.6003231406211853,-0.15747855603694916,-0.23778852820396423,-0.156882643699646,0.45544466376304626,0.6912093758583069,0.8274021148681641,1.0855792760849,1.1981022357940674,2.069681167602539,1.516758918762207,1.6437926292419434,0.8202803730964661,1.209482192993164,0.803604245185852
starcraft,44,-22.204225540161133,16001.2880859375,-3.106204032897949,10.989967346191406,-405.6500549316406,106.53440856933594,-18.41024398803711,35.15423583984375,-10.101158142089844,11.524516105651855,-5.453086853027344,1.1163620948791504,-0.9256194829940796,-3.962902784347534,4.584138870239258,-6.285867214202881,3.2202649116516113,24386.271484375,3751.9638671875,1640.4345703125,1016.7362670898438,806.5673217773438,639.8524780273438,301.6210021972656,236.8223876953125,197.7207794189453,142.60910034179688,135.07501220703125,124.97505950927734,130.4947509765625,0.12071520835161209,-0.10146787017583847,-0.3552035093307495,0.6081520915031433,0.05929088592529297,-0.44109857082366943,-0.5257159471511841,-0.6101161241531372,-0.7180259823799133,-0.5934191346168518,-0.32182690501213074,-0.5753183960914612,-0.2007194459438324,-0.15344968438148499,-0.3532311022281647,0.3468511402606964,1.4947429895401,2.765721321105957,1.5750662088394165,1.31466805934906,1.6025365591049194,1.7971335649490356,1.028719186782837,1.2995893955230713,1.0102729797363281,0.7034509181976318
starcraft,44,-22.978567123413086,16755.865234375,-3.156374931335449,11.421518325805664,-416.064697265625,108.17931365966797,-18.739473342895508,34.21167755126953,-11.036148071289062,12.275572776794434,-5.463858127593994,1.8122928142547607,-1.1984140872955322,-4.519491195678711,5.034668922424316,-6.466511249542236,3.2536396980285645,25863.490234375,3801.895263671875,1682.701904296875,1026.3682861328125,854.0408935546875,617.292236328125,287.5737609863281,215.94161987304688,192.5007781982422,144.6703643798828,143.1736602783203,134.8078155517578,129.10482788085938,-0.018580321222543716,-0.10954725742340088,-0.3616355359554291,0.3507222533226013,-0.33610495924949646,-0.3202582001686096,-0.518846333026886,-0.4557127356529236,-0.7855737209320068,-0.6059419512748718,-0.18674658238887787,-0.5458173155784607,-0.2672032117843628,0.057979509234428406,-0.3319500982761383,0.6422126293182373,0.5792404413223267,1.0218291282653809,1.5971217155456543,1.1400556564331055,1.7560335397720337,1.4321331977844238,1.3438748121261597,0.90058434009552,1.2701361179351807,0.8897663950920105
starcraft,44,-23.071191787719727,17128.5625,-3.1348915100097656,11.041202545166016,-423.4040832519531,109.50628662109375,-17.067546844482422,35.27008056640625,-8.670533180236816,12.11956787109375,-5.669103145599365,1.1879531145095825,-0.885650634765625,-4.319265365600586,4.753981113433838,-5.879190921783447,3.1320221424102783,24891.716796875,3482.55029296875,1681.1158447265625,994.458984375,739.2545776367188,640.4127807617188,313.82666015625,242.3409881591797,191.29183959960938,140.2042999267578,143.9099578857422,133.4288330078125,132.57693481445312,0.0740155503153801,0.025094980373978615,-0.5120447874069214,0.4288063645362854,-0.3234248161315918,-0.19737842679023743,-0.5507763028144836,-0.658642590045929,-0.9172680974006653,-0.49797341227531433,-0.34887799620628357,-0.6201850175857544,-0.3809976279735565,-0.02773611806333065,-0.4386866092681885,0.5255058407783508,0.6469359397888184,0.8297235369682312,1.4201853275299072,1.0644561052322388,1.6671276092529297,2.162407398223877,1.08138108253479,1.133381962776184,1.1372736692428589,1.1770273447036743
starcraft,44,-23.286251068115234,17061.08984375,-3.196415901184082,11.637451171875,-419.9744873046875,105.89672088623047,-16.47784423828125,33.590736389160156,-9.335066795349121,12.672329902648926,-5.922138214111328,1.513604760169983,-1.7450675964355469,-4.405762195587158,4.859272003173828,-6.554147243499756,3.160554885864258,26544.1796875,3939.174560546875,1657.3382568359375,977.5140380859375,766.5628051757812,572.6666870117188,318.2040710449219,226.68894958496094,205.2239990234375,144.4788818359375,146.93173217773438,129.94020080566406,134.17959594726562,0.020306596532464027,-0.15862098336219788,-0.563054621219635,0.3653620183467865,-0.4612991213798523,-0.09385668486356735,-0.5514810681343079,-0.4899529814720154,-0.8425282835960388,-0.8498905897140503,-0.09479435533285141,-0.5395636558532715,-0.15851417183876038,0.01441738847643137,-0.3995823860168457,0.7150115966796875,0.6292605996131897,1.0639110803604126,0.7244582772254944,1.3024405241012573,1.4441674947738647,1.4928709268569946,1.9291414022445679,0.9024268984794617,1.1116396188735962,0.6424204707145691
starcraft,44,-23.205188751220703,16998.1171875,-3.149768590927124,11.087812423706055,-420.83636474609375,106.89025115966797,-16.57330894470215,33.95386505126953,-10.379467964172363,12.380434036254883,-5.939779281616211,1.7138843536376953,-1.2542387247085571,-4.025238513946533,4.450894355773926,-5.994088172912598,3.9456799030303955,26038.142578125,3561.673095703125,1672.2802734375,1019.7633666992188,774.5911865234375,648.2152099609375,303.37103271484375,229.06507873535156,183.1632843017578,145.91709899902344,135.40467834472656,126.57686614990234,135.9981231689453,0.12598982453346252,-0.10943571478128433,-0.4545990824699402,0.45813846588134766,-0.39054545760154724,-0.06142287701368332,-0.6637093424797058,-0.6875123977661133,-0.756179928779602,-0.7042639851570129,-0.19754637777805328,-0.6582770347595215,-0.22691014409065247,0.05264217406511307,-0.28972601890563965,0.6558980941772461,0.9296590089797974,0.9638974666595459,1.7657804489135742,1.3972601890563965,1.8908504247665405,1.5083285570144653,1.7422263622283936,0.9709982872009277,1.83204185962677,0.9018281102180481
starcraft,44,-23.951828002929688,16842.4453125,-3.1688477993011475,11.261533737182617,-417.4944763183594,103.76082611083984,-19.108356475830078,33.536746978759766,-11.187917709350586,11.295083045959473,-7.123268127441406,1.6054986715316772,-1.546764612197876,-5.2967071533203125,4.250026226043701,-6.954877853393555,2.890413999557495,27016.486328125,3807.79736328125,1678.129638671875,1016.2785034179688,852.3628540039062,644.5874633789062,313.9423522949219,247.60311889648438,179.86187744140625,148.82437133789062,157.6466827392578,132.06610107421875,135.18890380859375,0.15423358976840973,-0.04823949187994003,-0.3436824679374695,0.41872021555900574,-0.2916244566440582,-0.1294446885585785,-0.6688930988311768,-0.6742275357246399,-0.6785687804222107,-0.6814830899238586,-0.25313442945480347,-0.63583904504776,-0.09137991815805435,-0.2726144790649414,-0.1140357181429863,0.41111868619918823,0.7037642598152161,0.8929600715637207,1.5798190832138062,0.9442097544670105,2.1127047538757324,1.3511543273925781,1.5604320764541626,1.5307486057281494,1.5372564792633057,0.7367075085639954
starcraft,44,-23.80005645751953,16686.90234375,-3.1737589836120605,11.627325057983398,-415.9991760253906,106.78316497802734,-20.683626174926758,32.9243049621582,-9.734795570373535,11.080766677856445,-6.469121932983398,-0.03098422847688198,-2.0262863636016846,-4.768028259277344,4.257373809814453,-6.95184326171875,2.2175133228302,25791.23046875,3808.46240234375,1623.735107421875,1070.555908203125,824.571044921875,555.7872314453125,344.868408203125,222.37008666992188,195.55345153808594,159.1028289794922,139.26138305664062,141.8332061767578,137.0653839111328,-0.14954978227615356,-0.13833528757095337,-0.32752662897109985,0.48819583654403687,-0.3346281349658966,-0.25573107600212097,-0.7079007029533386,-0.5231003761291504,-0.49540871381759644,-0.6882444024085999,-0.1428249627351761,-0.6641234755516052,-0.18091395497322083,0.09791108220815659,-0.2592633068561554,0.20754393935203552,0.6338268518447876,1.2578580379486084,1.6167100667953491,1.4709032773971558,1.7171440124511719,1.3152761459350586,1.670193076133728,1.1761289834976196,1.1359922885894775,0.6748371124267578
starcraft,44,-22.53546905517578,16512.97265625,-3.0896191596984863,10.813438415527344,-414.6241760253906,109.73783111572266,-16.86505889892578,33.983497619628906,-8.446969985961914,11.335601806640625,-6.499539852142334,1.6480064392089844,-1.6810588836669922,-4.088776588439941,5.24895715713501,-6.466925144195557,3.7574987411499023,23239.109375,3721.78173828125,1726.8690185546875,968.7425537109375,779.8087158203125,584.4049072265625,312.357666015625,224.0869598388672,196.5648651123047,137.8834991455078,139.24658203125,129.99005126953125,127.26175689697266,0.08819572627544403,-0.01640784740447998,-0.2831052839756012,0.32334578037261963,-0.40705594420433044,-0.38867422938346863,-0.4834774434566498,-0.49669235944747925,-0.7426780462265015,-0.5886121392250061,-0.11114868521690369,-0.5179974436759949,-0.11013886332511902,-0.12387822568416595,-0.28582772612571716,0.4642953872680664,0.8139157295227051,1.459704041481018,1.5674036741256714,1.3288729190826416,1.4941774606704712,1.4474666118621826,1.3082042932510376,0.3188154995441437,1.262610912322998,0.7333060503005981
starcraft,44,-24.05050277709961,17014.123046875,-3.135545492172241,10.997106552124023,-422.47650146484375,107.13185119628906,-16.08939552307129,30.22909927368164,-9.921818733215332,11.467249870300293,-6.250796318054199,0.3082587718963623,-1.5341402292251587,-5.142035961151123,3.411660671234131,-6.138672828674316,2.3486695289611816,24989.390625,3672.697509765625,1830.1787109375,911.3657836914062,825.0753784179688,548.6895751953125,341.4989929199219,231.8184051513672,191.863037109375,152.45980834960938,156.4957275390625,135.116455078125,126.99784851074219,0.1427018791437149,0.005103532690554857,-0.29472631216049194,0.4128512144088745,-0.4238327741622925,-0.010328786447644234,-0.7722306847572327,-0.6239370703697205,-0.6603515148162842,-0.7480618953704834,-0.48799195885658264,-0.5683124661445618,-0.08401606976985931,-0.161629781126976,-0.25764480233192444,0.3528282642364502,0.8200322985649109,1.118877649307251,0.9622213244438171,2.4479503631591797,1.7085944414138794,1.6284698247909546,1.4872232675552368,1.4565004110336304,0.9467765688896179,0.8544213175773621
starcraft,44,-23.815954208374023,17397.30078125,-3.193540096282959,11.589707374572754,-425.4854431152344,108.83226776123047,-17.234336853027344,31.702871322631836,-7.995824337005615,11.479742050170898,-5.718202590942383,0.6112114787101746,-1.3359168767929077,-4.840098857879639,3.9937024116516113,-6.314321517944336,2.6969516277313232,27102.94140625,3679.3076171875,1647.170166015625,1024.5565185546875,814.10107421875,592.0845336914062,322.3798828125,249.80384826660156,184.4737548828125,142.2268829345703,141.84791564941406,141.26548767089844,132.2488555908203,-0.03306690230965614,-0.043572429567575455,-0.47121280431747437,0.46297281980514526,-0.36970365047454834,-0.37436947226524353,-0.579692006111145,-0.6103407740592957,-0.7662264704704285,-0.5812955498695374,-0.22003792226314545,-0.6345421075820923,-0.0995469018816948,-0.05203350633382797,-0.395813912153244,0.778763473033905,0.8450552821159363,1.3938182592391968,1.8153746128082275,1.6141704320907593,1.7617803812026978,2.1632840633392334,1.3250670433044434,1.1204394102096558,1.2031984329223633,0.9936332702636719
starcraft,44,-23.135465621948242,16728.88671875,-3.137993812561035,11.218616485595703,-416.2744140625,107.44501495361328,-17.290864944458008,32.72690200805664,-10.113336563110352,12.28019905090332,-5.337555408477783,0.9028273820877075,-1.6422624588012695,-4.794382572174072,4.369449615478516,-6.298191547393799,3.2656185626983643,25585.958984375,3874.72705078125,1689.066162109375,1052.0694580078125,831.5255737304688,591.58154296875,338.6788330078125,225.79286193847656,188.9153289794922,154.42320251464844,153.5071563720703,147.2484130859375,140.18748474121094,0.05490601062774658,-0.11507908254861832,-0.395664781332016,0.44687891006469727,-0.21748417615890503,-0.1486922949552536,-0.6516821980476379,-0.635782778263092,-0.7608331441879272,-0.6709352135658264,-0.29778799414634705,-0.616380512714386,-0.17184261977672577,-0.020487379282712936,-0.4027741253376007,0.4891856610774994,1.062986969947815,1.5179572105407715,1.400144338607788,1.6021713018417358,1.642486333847046,1.647745132446289,1.6037142276763916,1.1276278495788574,1.2534059286117554,1.012738823890686
starcraft,44,-22.95677947998047,16584.107421875,-3.145005941390991,11.097579002380371,-414.8742980957031,105.69706726074219,-20.479934692382812,34.196807861328125,-9.125988960266113,12.230995178222656,-5.123096942901611,1.6754728555679321,-1.3200517892837524,-4.335011005401611,4.682398319244385,-5.439443111419678,3.7768988609313965,25318.185546875,3499.821044921875,1711.7861328125,993.1358642578125,767.235107421875,544.16943359375,303.0846862792969,236.4004364013672,192.06809997558594,155.613525390625,143.78518676757812,125.25439453125,132.99806213378906,0.0948675125837326,0.04376630112528801,-0.37188291549682617,0.4553776681423187,-0.35357633233070374,-0.05332508683204651,-0.43987444043159485,-0.4673629403114319,-0.6605449914932251,-0.549967885017395,-0.28561878204345703,-0.4655488431453705,0.04755521938204765,-0.09292782843112946,-0.3590753972530365,0.5272177457809448,0.8089644312858582,0.6938269734382629,1.2050690650939941,1.7052916288375854,1.6876434087753296,1.3575117588043213,1.3434467315673828,0.9369279146194458,1.1089972257614136,0.855789840221405
starcraft,44,-22.582622528076172,16771.779296875,-3.19873309135437,11.740524291992188,-413.7184143066406,108.76757049560547,-17.724363327026367,32.81427764892578,-7.88771915435791,11.97008991241455,-5.746468544006348,1.3048903942108154,-0.6381482481956482,-4.7154412269592285,4.152650356292725,-5.682441234588623,3.5293922424316406,28321.892578125,3595.865234375,1537.9718017578125,962.4194946289062,755.1613159179688,541.59033203125,314.6308898925781,230.70741271972656,186.38206481933594,152.3121795654297,142.94601440429688,121.44744873046875,131.6984405517578,-0.0006862269365228713,-0.018673095852136612,-0.4958173632621765,0.6132161617279053,-0.3832094073295593,-0.4099327027797699,-0.6709179282188416,-0.562874436378479,-0.6292476654052734,-0.745078444480896,-0.29024645686149597,-0.6438361406326294,-0.2989347279071808,0.03376377373933792,-0.3467915952205658,0.5273340344429016,1.0280399322509766,0.8877490758895874,1.5896120071411133,1.5801218748092651,1.7584208250045776,1.4430984258651733,1.470137596130371,0.884018063545227,1.3039299249649048,1.4478071928024292
starcraft,44,-23.767702102661133,16952.33203125,-3.114325761795044,10.819563865661621,-421.2235107421875,106.00912475585938,-18.573999404907227,35.19349670410156,-10.93945026397705,11.565417289733887,-7.058156967163086,1.4106584787368774,-0.7629281878471375,-5.324436187744141,3.751026153564453,-6.059275150299072,3.031902313232422,25178.59765625,3867.85986328125,1727.6732177734375,1027.023681640625,859.3304443359375,588.5853881835938,324.6390075683594,224.29286193847656,201.032470703125,148.70681762695312,145.9064483642578,125.66046905517578,133.53160095214844,0.18909138441085815,-0.0798715129494667,-0.3752959072589874,0.4748668372631073,-0.334760457277298,-0.055173587054014206,-0.642345130443573,-0.512122392654419,-0.8162792325019836,-0.6733757257461548,-0.4967457354068756,-0.6182015538215637,-0.059468865394592285,-0.23811891674995422,-0.2654675543308258,0.3100684583187103,0.5749855637550354,1.1748106479644775,1.1983156204223633,1.085927963256836,1.4293882846832275,2.0464916229248047,1.4400019645690918,1.4512113332748413,1.5368136167526245,0.6262161731719971
starcraft,44,-23.706829071044922,17605.185546875,-3.244826316833496,12.240219116210938,-425.04144287109375,108.91355895996094,-15.093523025512695,31.38328742980957,-10.506108283996582,11.129524230957031,-5.238492965698242,1.4202678203582764,-0.767649233341217,-5.083681106567383,3.955049753189087,-5.939009189605713,2.679443597793579,29214.228515625,3713.322265625,1679.137451171875,1078.807373046875,796.4328002929688,596.7573852539062,292.4109802246094,223.97235107421875,178.38580322265625,157.63682556152344,141.82252502441406,134.25137329101562,133.92349243164062,-0.2154541015625,-0.07094937562942505,-0.4354903995990753,0.32257142663002014,-0.4239825904369354,0.11173888295888901,-0.3753630220890045,-0.46198174357414246,-0.6155156493186951,-0.6355414390563965,-0.36195188760757446,-0.5200369358062744,-0.10285477340221405,0.7736449837684631,-0.30380740761756897,0.7508106231689453,1.0227434635162354,1.1082419157028198,1.7111070156097412,0.9986321926116943,1.9608858823776245,1.051642656326294,1.707900881767273,1.2157714366912842,1.367184042930603,0.9867638349533081
starcraft,44,-23.385055541992188,16264.8916015625,-3.1186983585357666,10.957027435302734,-412.1834716796875,104.62760162353516,-17.77008819580078,33.57672882080078,-10.209610939025879,11.65058422088623,-6.997141361236572,0.4444524645805359,-2.3135428428649902,-4.996219635009766,4.007465839385986,-6.798238277435303,2.9557363986968994,24264.859375,3670.799072265625,1641.65576171875,1003.3384399414062,886.4442749023438,632.02001953125,310.656494140625,244.57981872558594,191.42562866210938,165.327392578125,153.75267028808594,137.0780792236328,139.33932495117188,0.14083608984947205,-0.0906735509634018,-0.34667009115219116,0.5666812658309937,-0.34654924273490906,-0.12208473682403564,-0.5848787426948547,-0.6011649966239929,-0.5912570953369141,-0.6762410402297974,-0.22899329662322998,-0.6512572169303894,0.01050348486751318,-0.09753062576055527,-0.14079426229000092,0.5609561204910278,0.7924564480781555,1.0820614099502563,1.267498254776001,0.904625654220581,1.746799349784851,0.9098179936408997,1.2067514657974243,1.6553256511688232,1.394352912902832,1.4269943237304688
starcraft,44,-23.20648193359375,16873.013671875,-3.1645092964172363,11.461089134216309,-418.4631652832031,107.87785339355469,-19.07683563232422,34.09062194824219,-9.904212951660156,12.664971351623535,-5.617793083190918,0.740105390548706,-1.046305775642395,-4.38894510269165,4.505836009979248,-6.275753498077393,3.209352731704712,25377.7421875,3673.38720703125,1740.812744140625,1077.84765625,859.5812377929688,587.1879272460938,332.1150817871094,242.638916015625,194.16943359375,148.4315643310547,145.2236785888672,138.01576232910156,134.711181640625,-0.0645073875784874,-0.006103044375777245,-0.42728784680366516,0.449716717004776,-0.30964651703834534,-0.20945116877555847,-0.6210039258003235,-0.7887850999832153,-0.7385230660438538,-0.6552262306213379,-0.17518095672130585,-0.5574908256530762,-0.05844845622777939,0.013952016830444336,-0.32235342264175415,0.8939053416252136,0.7823860049247742,0.9165172576904297,1.4085708856582642,1.1656668186187744,1.835645079612732,1.9882619380950928,1.467879295349121,1.1802164316177368,0.9838708639144897,0.5103270411491394
